route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
402,1,UTEISFE,402_1_F_5,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_6,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_7,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_8,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_9,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_10,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_11,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_12,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_13,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_14,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_15,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_16,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_17,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_18,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_19,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_20,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_21,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_22,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_23,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_24,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_25,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_26,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_27,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_28,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_29,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_30,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_31,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_32,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_33,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_34,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_35,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_36,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_37,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_38,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_39,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_40,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_41,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_42,S. Roque,1,,402_0_1_shp
402,0,UTEISFE,402_0_F_43,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_44,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_45,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_46,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_47,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_48,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_49,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_50,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_51,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_52,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_53,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_54,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_55,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_56,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_57,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_58,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_59,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_60,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_61,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_62,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_63,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_64,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_65,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_66,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_67,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_68,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_69,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_70,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_71,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_72,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_73,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_74,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_75,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_76,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_77,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_78,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_79,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_80,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_81,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_82,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_83,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_84,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_85,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_86,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_87,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_88,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_89,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_90,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_91,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_92,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_93,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_94,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_95,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_96,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_97,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_98,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_99,S. Roque,1,,402_0_1_shp
402,0,UTEISFE,402_0_F_100,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_101,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_102,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_103,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_104,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_105,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_106,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_107,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_108,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_109,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_110,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_111,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_112,S. Roque,1,,402_0_1_shp
402,1,UTEISFE,402_1_F_113,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEISFE,402_0_F_114,S. Roque,1,,402_0_1_shp
403,1,UTEISFE,403_1_F_1,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_2,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_3,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_4,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_5,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_6,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_7,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_8,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_9,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_10,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_11,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_12,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_13,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_14,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_15,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_16,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_17,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_18,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_19,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_20,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_21,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_22,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_23,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_24,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_25,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_26,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_27,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_28,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_29,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_30,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_31,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_32,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_33,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_34,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_35,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_36,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_37,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_38,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_39,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_40,Campanhã,1,,403_0_1_shp
403,1,UTEISFE,403_1_F_41,Casa Da Música (Metro),1,,403_1_1_shp
403,0,UTEISFE,403_0_F_42,Campanhã,1,,403_0_1_shp
404,0,UTEISFE,404_0_F_1,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_2,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_3,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_4,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_5,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_6,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_7,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_8,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_9,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_10,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_11,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_12,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_13,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_14,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_15,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_16,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_17,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_18,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_19,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_20,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_21,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_22,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_23,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_24,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_25,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_26,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_27,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_28,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_29,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_30,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_31,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_32,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_33,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_34,Campanhã (TIC),1,,404_1_1_shp
404,1,UTEISFE,404_1_F_35,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_36,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_37,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_38,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_39,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_40,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_41,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_42,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_43,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_44,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_45,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_46,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_47,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_48,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_49,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_50,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_51,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_52,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_53,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_54,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_55,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_56,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_57,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_58,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_59,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_60,Hosp. S. João (Urgência),1,,404_0_1_shp
404,0,UTEISFE,404_0_F_61,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_62,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_63,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_64,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_65,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_66,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_67,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_68,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_69,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_70,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_71,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_72,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_73,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_74,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_75,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_76,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_77,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_78,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_79,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_80,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_81,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_82,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_83,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_84,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_85,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_86,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_87,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_88,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_89,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_90,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_91,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_92,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_93,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_94,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_95,Hosp. S. João (Urgência),1,,404_0_1_shp
404,0,UTEISFE,404_0_F_96,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_97,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_98,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_99,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_100,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_101,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_102,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_103,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_104,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_105,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_106,Hosp. S. João (Urgência),1,,404_0_1_shp
404,1,UTEISFE,404_1_F_107,Campanhã (TIC),1,,404_1_1_shp
404,0,UTEISFE,404_0_F_108,Hosp. S. João (Urgência),1,,404_0_1_shp
4M,1,UTEISFE,4M_1_F_1,Aliados,1,,4M_1_1_shp
4M,0,UTEISFE,4M_0_F_2,Maia (Câmara),1,,4M_0_1_shp
4M,1,UTEISFE,4M_1_F_3,Aliados,1,,4M_1_1_shp
4M,0,UTEISFE,4M_0_F_4,Maia (Câmara),1,,4M_0_1_shp
4M,1,UTEISFE,4M_1_F_5,Aliados,1,,4M_1_1_shp
4M,0,UTEISFE,4M_0_F_6,Maia (Câmara),1,,4M_0_1_shp
4M,1,UTEISFE,4M_1_F_7,Aliados,1,,4M_1_1_shp
4M,0,UTEISFE,4M_0_F_8,Maia (Câmara),1,,4M_0_1_shp
4M,1,UTEISFE,4M_1_F_9,Aliados,1,,4M_1_1_shp
4M,0,UTEISFE,4M_0_F_10,Maia (Câmara),1,,4M_0_1_shp
4M,1,UTEISFE,4M_1_F_11,Aliados,1,,4M_1_1_shp
500,0,UTEISFE,500_0_F_1,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_2,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_3,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_4,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_5,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_6,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_7,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_8,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_9,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_10,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_11,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_12,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_13,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_14,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_15,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_16,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_17,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_18,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_19,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_20,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_21,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_22,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_23,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_24,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_25,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_26,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_27,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_28,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_29,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_30,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_31,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_32,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_33,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_34,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_35,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_36,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_37,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_38,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_39,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_40,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_41,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_42,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_43,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_44,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_45,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_46,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_47,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_48,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_49,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_50,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_51,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_52,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_53,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_54,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_55,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_56,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_57,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_58,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_59,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_60,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_61,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_62,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_63,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_64,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_65,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_66,S.Bento,1,,500_1_1_shp
500,0,UTEISFE,500_0_F_67,Matosinhos (Mercado),1,,500_0_1_shp
500,1,UTEISFE,500_1_F_68,S.Bento,1,,500_1_1_shp
